#   1 NUMBER                 Running object number                                     
#   2 X_IMAGE                Object position along x                                    [pixel]
#   3 Y_IMAGE                Object position along y                                    [pixel]
#   4 ALPHA_J2000            Right ascension of barycenter (J2000)                      [deg]
#   5 DELTA_J2000            Declination of barycenter (J2000)                          [deg]
#   6 FLUX_APER              Flux vector within fixed circular aperture(s)              [count]
#   7 FLUXERR_APER           RMS error vector for aperture flux(es)                     [count]
#   8 FLUX_RADIUS            Fraction-of-light radii                                    [pixel]
#   9 FWHM_IMAGE             FWHM assuming a gaussian core                              [pixel]
#  10 BACKGROUND             Background at centroid position                            [count]
#  11 THRESHOLD              Detection threshold above background                       [count]
#  12 FLUX_MAX               Peak flux above background                                 [count]
#  13 ISOAREA_IMAGE          Isophotal area above Analysis threshold                    [pixel**2]
#  14 A_IMAGE                Profile RMS along major axis                               [pixel]
#  15 B_IMAGE                Profile RMS along minor axis                               [pixel]
#  16 THETA_IMAGE            Position angle (CCW/x)                                     [deg]
#  17 FLAGS                  Extraction flags                                          
       126    844.7590    534.7142 300.2740189 +22.8023591     857.5778     69.55108      1.289     2.49    -10.13965     19.62747     117.5228        13     0.942     0.827 -20.66   0
       127    725.1403    531.7564 300.2377026 +22.7656716     331.8922      69.5688      0.967     1.75     -10.2113     19.62747     85.43935         7     0.646     0.623  -6.95   0
       128    541.5679    526.8892 300.1821143 +22.7092591     101393.3     69.53336      1.151     1.91     -9.43456     19.62747     17053.94       111     1.210     1.102  64.33   0
       129    227.7053    526.8348 300.0844915 +22.6151351     1689.568      69.5688      1.198     2.13    -10.35493     19.62747     269.9827        17     0.969     0.847  58.45   0
       130    793.2780    522.7169 300.2618728 +22.7834904     278.6057     69.67504      1.249     3.07     -10.1794     19.62747     47.71303         5     1.032     0.441 -85.19   0
       131    432.1199    507.1777 300.1544569 +22.6707918     1320.733     69.53336      1.197     1.90    -9.570537     19.62747     244.7466        13     0.838     0.762  44.35   0
       132    749.1261    495.4150 300.2569877 +22.7624212     256.7894      69.5688      1.212     3.15    -10.01717     19.62747     37.61445         6     0.748     0.626 -61.93   0
       133    829.1393    493.3352 300.2825995 +22.7857937     810.3629     69.60423      1.073     2.00    -10.03097     19.62747     156.9665         9     0.778     0.660  71.98   0
       134    700.2452    491.0873 300.2431650 +22.7465329     1369.138     69.55108      1.202     1.90    -9.986811     19.62747      256.008        15     0.937     0.775  46.30   0
       135    487.5011    486.5956 300.1783803 +22.6814860     464.4319      69.4624      1.452     3.22    -9.193293     19.62747     52.05866         6     0.869     0.443 -71.91   0
       136    957.5392    484.9950 300.3253435 +22.8218541      738.311     69.53336      1.181     2.10    -10.28256     19.62747     106.7826         9     0.830     0.633  74.89   0
